"Variable1	Valor1	Variable2	Valor2	Variable3	Valor3	Variable4	Valor4	Variable5	Valor5	PERIODO	VALOR"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 45 a 64 años	Cambios de conceptos	Base 2013	2010	12,6"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 45 a 64 años	Cambios de conceptos	Base 2013	2009	12,3"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 45 a 64 años	Cambios de conceptos	Base 2013	2008	11,8"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2021	29,3"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2020	28,5"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2019	25,2"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2018	24,7"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2017	27,7"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2016	28,6"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2015	28,8"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2014	29,3"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2013	28,5"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2012	27,7"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2011	27,0"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2010	27,0"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2009	29,1"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2008	26,2"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2021	28,7"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2020	27,5"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2019	29,0"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2018	26,5"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2017	28,9"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2016	28,1"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2015	28,6"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2014	30,0"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2013	25,9"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2012	28,3"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2011	27,3"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2010	28,5"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2009	28,4"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	Menos de 16 años	Cambios de conceptos	Base 2013	2008	29,3"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2021	9,0"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2020	11,0"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2019	8,6"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2018	9,6"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2017	7,0"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2016	5,8"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2015	5,0"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2014	4,6"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2013	6,5"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2012	7,2"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2011	9,0"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2010	10,1"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2009	11,9"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2008	12,1"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2021	10,8"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2020	11,0"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2019	7,9"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2018	9,6"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2017	10,3"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2016	6,6"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2015	7,4"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2014	6,8"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2013	7,0"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2012	7,8"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2011	10,0"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2010	10,4"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2009	11,5"
"Sexo	Mujeres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Semiintervalos de edad	65 y más años	Cambios de conceptos	Base 2013	2008	11,9"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2021	23,3"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2020	22,2"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2019	24,3"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2018	26,1"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2017	25,0"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2016	28,0"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2015	28,1"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2014	26,9"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2013	23,8"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2012	23,7"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2011	19,6"
"Sexo	Hombres	Conceptos Demográficos	Tasa de riesgo de pobreza (con alquiler imputado) (renta del año anterior a la entrevista)	Total Nacional	Total Nacional	Grupos de edad	De 16 a 29 años	Cambios de conceptos	Base 2013	2010	19,8"
